"problem_log_id","assignment_log_id","problem_id","start_time","end_time","?column?","answer_text","first_action_type_id","attempt_count","first_response_time","teacher_comment","user_xid","assignment_xid","assignment_id","owner_xid","name","problem_type_id","assistment_id","position"
142292952,18629301,1801320,2021-12-15 12:38:06.202 -0500,2021-12-15 12:39:25.658 -0500,0.0,"<p>A strong correlation means the model fits the data very well. Here, the number of trees seems to be a good predictor of student standardized test scores.</p>",1,1,79443,We talked about using legitimate resources on the test and on assignments ,2809601,3079024,1607563,1072887,Main Problem,8,1266736,1
142293300,18629299,1801320,2021-12-15 12:39:15.020 -0500,2021-12-15 12:46:32.792 -0500,3.0,"<p>when a relationship is strong between two variables that means that the correlation coefficient is positive and shows a positive result. so in this case, the two variables, the number of trees on a school property and the average standardized test scores for those schools, have a strong positive relationship and the outcome is that the students that go to the schools that have more trees are scoring a higher score on their tests.</p>",1,1,437766,"A strong relationship means the correlation coefficient is close to 1 or -1. A strong correlation means the model fits the data very well. Here, the number of trees seems
to be a good predictor of student standardized test scores.",2825454,3079024,1607563,1072887,Main Problem,8,1266736,1
142293877,18629404,1801320,2021-12-15 12:41:30.868 -0500,2021-12-15 12:43:06.823 -0500,1.0,<p>This does not make any sense because you cannot predict test scores by the number of trees. They are not related.</p>,1,1,95952,"Did you answer the question? A strong correlation means the model fits the data very well. Here, the number of trees seems
to be a good predictor of student standardized test scores.",1103362,3079024,1607563,1072887,Main Problem,8,1266736,1
142294342,18629458,1801320,2021-12-15 12:43:41.518 -0500,2021-12-15 12:46:54.283 -0500,3.0,<p>It means that the more the trees the better the standardized test scores for the students</p>,1,1,192763,"A strong correlation means the model fits the data very well. Here, the number of trees seems
to be a good predictor of student standardized test scores.",2825453,3079024,1607563,1072887,Main Problem,8,1266736,1
142574830,18662269,1801320,2021-12-20 12:40:54.323 -0500,2021-12-20 12:49:29.238 -0500,4.0,"<p>To have a strong correlation means that the relationship between the two variables is pretty clear. I mean this in the sense that one variable is shown to have a relationship with another. The number of trees seems to have a relationship with the student's test scores. meaning it fits the linear model very well.&nbsp;</p>
<p>The relationship is also positive. As one increases, the other follows suit since the relationship is also positive. Meaning, as the number of trees on the property increases, so do the student's test scores.&nbsp;</p>",1,1,514909,"",2825454,3097525,1619360,1072887,Main Problem,8,1266736,1
142575123,18662301,1801320,2021-12-20 12:43:32.381 -0500,2021-12-20 12:52:01.223 -0500,4.0,"<p>The strong correlation tells us that the increase in both variables are pretty close to each other, so the variables are associated with on other. The data points are clustered around the line of best fit in a string correlation. In this situation, the number of trees on the school property increases with the students scores, so they are associated with one other and they increase together.</p>",1,1,508840,"",2825464,3097525,1619360,1072887,Main Problem,8,1266736,1
142575146,18662311,1801320,2021-12-20 12:43:45.484 -0500,2021-12-20 12:58:52.112 -0500,4.0,"<p>A strong relationship is when the data is tightly clustered around the best fit line. The more trees there are the higher the student's test scores are. When the correlation is strong, it means that that the data is clustered around the best fit line. This doesn't mean that the data makes sense because trees don't really have an effect on students' test scores because there must be a third variable that is making this happen. For example, if the students are playing some type of sport they get better scores.&nbsp;</p>",1,1,906604,"",2809601,3097525,1619360,1072887,Main Problem,8,1266736,1
142575202,18662307,1801320,2021-12-20 12:44:07.865 -0500,2021-12-20 12:45:03.606 -0500,4.0,<p>A strong correlation means that the line fits the points on the graph well</p>,1,1,55739,"",2825447,3097525,1619360,1072887,Main Problem,8,1266736,1
142575465,18662276,1801320,2021-12-20 12:46:16.986 -0500,2021-12-20 12:51:27.211 -0500,4.0,<p>The variables are closely correlated which means the number of trees on the school property has to do with the scores on the the standardized test. Which also means that the correlation coefficient would be close to 1 or negative 1. If you were to graph this situation the line of best fit would have a linear relationship.</p>,1,1,310213,"",2825453,3097525,1619360,1072887,Main Problem,8,1266736,1
142575542,18662208,1801320,2021-12-20 12:47:06.386 -0500,2021-12-20 12:51:12.336 -0500,3.0,<p>The more one variable increases the more the other does too.</p>,1,1,245932,"This is true of a positive correlation, but not true for a negative correlation",2792516,3097525,1619360,1072887,Main Problem,8,1266736,1
142575543,18662281,1801320,2021-12-20 12:47:07.738 -0500,2021-12-20 12:51:05.442 -0500,4.0,"<p>The relationship between the variables when the correlation is strong in this situation means that the relationship between the number of trees on school property and test scores, is close to 1 in this situation.</p>",1,1,237702,"",2825451,3097525,1619360,1072887,Main Problem,8,1266736,1
142575554,18662401,1801320,2021-12-20 12:47:11.632 -0500,2021-12-20 13:33:46.305 -0500,4.0,<p>A strong correlation means the model fits the data very well.</p>,1,1,2794668,"",1103362,3097525,1619360,1072887,Main Problem,8,1266736,1
142576297,18662210,1801320,2021-12-20 12:54:20.952 -0500,2021-12-20 12:56:08.432 -0500,4.0,"<p>It means they have a strong relationship, so there is a clear/big connection between the trees and test scores. So since there is a&nbsp; correlation between both of the variables they are strongly related to each other.&nbsp;</p>",1,1,107478,"",1500197,3097525,1619360,1072887,Main Problem,8,1266736,1
156948868,20343518,1801320,2022-06-16 11:49:45.769 -0400,2022-06-16 11:51:30.540 -0400,2.0,<p>When variables have a strong correlation this means that the ratio makes sense and correlates pretty well.&nbsp;</p>,1,1,104769,"A strong correlation means the model fits the data very well. Here, the number of trees seems to be a good predictor of student standardized test scores.",2825454,3307051,1751105,1072887,Main Problem,8,1266736,1
135380608,17748864,1530759,2021-10-18 12:10:47.214 -0400,2021-10-18 12:13:47.467 -0400,4.0,"<p>The ratio of eyes to legs is 3 : 8.</p>
<p>For every 8 legs there are 3 eyes.</p>",1,1,180248,The turtle still has 2 eyes. ,2799660,2977045,1547515,861463,Main Problem,8,1076445,1
135381113,17749027,1530759,2021-10-18 12:12:21.036 -0400,2021-10-18 12:23:11.831 -0400,4.0,"<p>The ratio of elephant eyes to turtle eyes is 2:1. (I put 1 for the turtle eye because I only see one eye in the picture. :])</p>
<p>For every 2 elephant eyes there is 1 turtle eye.</p>
<p>The ratio of a turtle eye to elephant eyes is 1 to 2.</p>
<p>For every one turtle eye there is 2 elephant eyes.</p>
<p>&nbsp;</p>
<p>&nbsp;</p>",1,1,650791,"",2802923,2977045,1547515,861463,Main Problem,8,1076445,1
135389717,17747030,1530759,2021-10-18 12:29:18.180 -0400,2021-10-18 12:34:47.109 -0400,0.0,"<p>The ratio of legs to eyes is 16:4</p>
<p>The ratio of legs to eyes is 16 to 4</p>",1,1,328926,There are not 16 legs in the picture ,2796341,2977045,1547515,861463,Main Problem,8,1076445,1
135394053,17750851,1530759,2021-10-18 12:52:15.801 -0400,2021-10-18 12:53:08.671 -0400,0.0,"<p>4 to 3</p>
<p>4 : 3</p>",1,1,52867,The question asks for 2 sentences. ,2796935,2977046,1547516,861463,Main Problem,8,1076445,1
135394235,17750847,1530759,2021-10-18 12:52:53.109 -0400,2021-10-18 12:54:13.474 -0400,2.0,"<p>for every 2 legs there will be on 4 legs .</p>
<p>for every 4 legs there will be one 2 legs .</p>",1,1,80361," When using for every, it should be in simplest form. ",2812973,2977046,1547516,861463,Main Problem,8,1076445,1
135394622,17750861,1530759,2021-10-18 12:54:19.069 -0400,2021-10-18 13:02:03.584 -0400,1.0,"<p>There are 4 legs and 4 other legs so add them and you get 8 legs in total</p>
<p>There are 2 eyes and one other eye so add them and you get 3 in total</p>",1,1,464512,Each sentence should be comparing total legs and eyes in the picture ,2863366,2977046,1547516,861463,Main Problem,8,1076445,1
135395471,17750876,1530759,2021-10-18 12:57:11.528 -0400,2021-10-18 13:03:53.141 -0400,1.0,"<p>The ratio of eyes to legs is 3:8.</p>
<p>For every eye there is 3 legs.</p>",1,1,401610,Each sentence should be comparing total legs and eyes in the picture ,2796934,2977046,1547516,861463,Main Problem,8,1076445,1
135395809,17750880,1530759,2021-10-18 12:58:25.284 -0400,2021-10-18 13:01:00.952 -0400,2.0,<p>for every 8 legs there are 4 eyes.</p>,1,1,155655,"There should be two sentences. When using for every, it should be in simplest form. ",2796924,2977046,1547516,861463,Main Problem,8,1076445,1
155754356,20216046,1534211,2022-05-11 09:40:32.859 -0400,2022-05-11 09:41:14.653 -0400,2.0,<p>2352</p>,1,1,41791,Be specific!,2859247,3293582,1741729,65365,Main Problem,8,1078801,1
155754366,20216050,1534211,2022-05-11 09:40:35.820 -0400,2022-05-13 08:35:22.477 -0400,4.0,"<p>98*24=2352</p>
<p>(100-2)*24=2352</p>
<p>&nbsp; &nbsp; &nbsp; 98*24</p>",1,1,168886651,Great explanation.,2859233,3293582,1741729,65365,Main Problem,8,1078801,1
155760218,20216593,1534211,2022-05-11 10:19:43.149 -0400,2022-05-11 10:22:21.613 -0400,1.0,"<p>90*20=1800</p>
<p>8*20=160</p>
<p>90*4=360</p>
<p>8*4=32</p>
<p>&nbsp;</p>",1,1,158459,How?,2859303,3293582,1741729,65365,Main Problem,8,1078801,1
155760446,20216051,1534211,2022-05-11 10:20:51.251 -0400,2022-05-11 10:22:18.477 -0400,4.0,"<p>90*20=1800</p>
<p>8*20=160</p>
<p>90*4=360</p>
<p>8*4=32</p>
<p>1800+160=1960</p>
<p>360+32=392</p>
<p>1960+392=2352</p>",1,1,87222,Great reasoning!,2859220,3293582,1741729,65365,Main Problem,8,1078801,1
155811648,20222005,1534211,2022-05-11 14:58:08.553 -0400,2022-05-11 14:58:53.474 -0400,1.0,<p>2352</p>,1,1,44917,You did not show your work.,2862355,3293580,1741727,65365,Main Problem,8,1078801,1
155820458,20223599,1534211,2022-05-11 16:08:04.943 -0400,2022-05-11 16:10:23.634 -0400,1.0,"<p>&nbsp;the first one is 2,352</p>
<p>second one is&nbsp; 2,352</p>",1,1,138680,How?,2933811,3293580,1741727,65365,Main Problem,8,1078801,1
155835070,20224696,1534211,2022-05-11 21:38:21.449 -0400,2022-05-11 21:40:43.708 -0400,4.0,"<p>(100 - 2) * 24&nbsp;</p>
<p>2400 - 48 = 2352</p>
<p>&nbsp;</p>",1,1,142254,Great explanation.,2862386,3293580,1741727,65365,Main Problem,8,1078801,1
155836207,20224774,1534211,2022-05-11 22:23:04.943 -0400,2022-05-11 22:25:18.899 -0400,3.0,<p>What? 100 -2 is 98*24 is 2352.</p>,1,1,133951,Explain how you arrived at this answer,2859340,3293582,1741729,65365,Main Problem,8,1078801,1
155838736,20224904,1534211,2022-05-12 00:36:43.015 -0400,2022-05-12 00:39:24.456 -0400,3.0,<p>2352</p>,1,1,161436,Show or explain your work.,2859248,3293582,1741729,65365,Main Problem,8,1078801,1
155874966,20229061,1534211,2022-05-12 12:25:21.260 -0400,2022-05-12 12:26:23.560 -0400,0.0,<p>2160</p>,1,1,62297,Can you explain how you know?,2861098,3293581,1741728,65365,Main Problem,8,1078801,1
155930214,20216134,1534211,2022-05-12 20:17:08.472 -0400,2022-05-12 22:52:49.550 -0400,4.0,<p>First we would need to solve the equation with the parentheses (100 - 2). If we subtracted 100 by 2 we would get 98. So now we have 98 * 24 which would equal to 2352.</p>,1,1,9341057,Great job!,2859249,3293582,1741729,65365,Main Problem,8,1078801,1
155946020,20235923,1534211,2022-05-13 09:44:11.207 -0400,2022-05-13 09:47:18.396 -0400,4.0,<p>98*24=(100-)*24. It's the same problem. They both equal 2352.</p>,1,1,187184,Great reasoning!,2859267,3293582,1741729,65365,Main Problem,8,1078801,1
144643782,18911519,1768529,2022-01-18 20:32:20.315 -0500,2022-01-18 20:34:50.474 -0500,,<p>More than 50 shirts should be printed to have an average cost of $5 or less because the more shirts added the cost decreases.&nbsp;</p>,1,1,150151,"",1049054,3120801,1634323,3309078,"",8,1244859,5
156093655,20231583,1534211,2022-05-16 14:26:14.699 -0400,2022-05-16 14:27:08.142 -0400,1.0,<p>2352</p>,1,1,53439,Can you explain how you know?,2862380,3293580,1741727,65365,Main Problem,8,1078801,1
153896521,20014351,1536069,2022-04-18 09:39:01.164 -0400,2022-04-18 09:39:51.926 -0400,2.0,<p>it means it's negative 7</p>,1,1,50756,"7 would work if you also said that it is the distance from 7 to 0.",2859214,3260052,1727641,65365,Main Problem,8,1080155,1
153896685,20014374,1536069,2022-04-18 09:41:51.293 -0400,2022-04-18 09:43:07.733 -0400,1.0,<p>In the content of elevation -7 feet would mean you are underground or underwater by seven feet.</p>,1,1,76433,What do the bars mean?,2859340,3260052,1727641,65365,Main Problem,8,1080155,1
153896888,20014411,1536069,2022-04-18 09:45:17.858 -0400,2022-04-18 09:45:39.760 -0400,2.0,<p>Below 7 feet.</p>,1,1,21895,In which direction?,2859233,3260052,1727641,65365,Main Problem,8,1080155,1
153896918,20014415,1536069,2022-04-18 09:45:45.522 -0400,2022-04-18 10:09:46.198 -0400,2.0,<p>It would mean below sea level.</p>,1,1,1440667,"7 would work if you also said that it is the distance from 7 to 0.",2859298,3260052,1727641,65365,Main Problem,8,1080155,1
153897002,20014422,1536069,2022-04-18 09:47:05.472 -0400,2022-04-18 09:47:28.591 -0400,0.0,"<p>small feet</p>
<p>&nbsp;</p>",1,1,23113,ask for help!,2859243,3260052,1727641,65365,Main Problem,8,1080155,1
153897148,20014437,1536069,2022-04-18 09:49:03.869 -0400,2022-04-18 09:50:07.896 -0400,2.0,<p>it would take away 7 feet</p>,1,1,64022,It means 7 units away from zero.  ,2859285,3260052,1727641,65365,Main Problem,8,1080155,1
153897205,20014441,1536069,2022-04-18 09:49:40.854 -0400,2022-04-18 09:50:05.736 -0400,2.0,<p>7 feet below</p>,1,1,24867,It means 7 units away from zero.  ,2859213,3260052,1727641,65365,Main Problem,8,1080155,1
153897485,20014459,1536069,2022-04-18 09:53:51.847 -0400,2022-04-18 09:54:10.410 -0400,2.0,<p>7</p>,1,1,18558,"7 would work if you also said that it is the distance from 7 to 0.",2859291,3260052,1727641,65365,Main Problem,8,1080155,1
144829230,18840364,1768529,2022-01-19 21:25:01.091 -0500,2022-01-19 21:28:38.761 -0500,,<p>At least 47 shirts would need to be printed because if 47 shirts are printed then the average cost would be 4.99 and if you print more the cost will be less.</p>,1,1,217662,"",1799948,3120799,1634321,3309078,"",8,1244859,5
153899911,20014745,1536069,2022-04-18 10:17:05.055 -0400,2022-04-18 10:20:05.844 -0400,3.0,<p>-7 in the context of elevation would mean that the elevation of something would be -7 below a reference point.</p>,1,1,180780,"7 would work if you also said that it is the distance from 7 to 0.",2859249,3260052,1727641,65365,Main Problem,8,1080155,1
153910512,20016444,1536069,2022-04-18 12:10:59.058 -0400,2022-04-18 12:37:20.531 -0400,3.0,<p>-7 feet means -7 feet</p>,1,1,1581458,how do you know?,2861033,3260053,1727642,65365,Main Problem,8,1080155,1
153926469,20018425,1536069,2022-04-18 13:59:59.441 -0400,2022-04-25 15:47:32.109 -0400,4.0,<p>above 7 feet</p>,1,1,611252661,Great job!,2862456,3260051,1727640,65365,Main Problem,8,1080155,1
153927420,20018555,1536069,2022-04-18 14:08:14.813 -0400,2022-04-18 14:13:37.270 -0400,4.0,"<p>In the context of elevation (-7) feet would mean 7 feet above the ground.</p>
<p>&nbsp;</p>",1,1,322448,Great use of mathematical terms.,2862386,3260051,1727640,65365,Main Problem,8,1080155,1
153927832,20018615,1536069,2022-04-18 14:10:45.473 -0400,2022-04-18 14:13:39.999 -0400,4.0,"<p>In the context of elevation, (-7) feet would mean 7 feet above the ground.&nbsp;</p>",1,1,174518,:),2862355,3260051,1727640,65365,Main Problem,8,1080155,1
153927996,20018658,1536069,2022-04-18 14:12:10.789 -0400,2022-04-18 14:14:05.601 -0400,0.0,<p>Multiples of 12 inches.</p>,1,1,114806,ask for help!,2862380,3260051,1727640,65365,Main Problem,8,1080155,1
153928771,20018756,1536069,2022-04-18 14:17:19.336 -0400,2022-04-18 14:23:31.833 -0400,0.0,<p>.</p>,1,1,372487,It means that it is 7 units away from 0.,2862398,3260051,1727640,65365,Main Problem,8,1080155,1
154187696,20048568,1538967,2022-04-21 10:32:10.450 -0400,2022-04-21 10:35:08.754 -0400,1.0,<p>There are a lot of bears in that area because there&rsquo;s 40 of them</p>,1,1,178298,"",2794446,3275373,1729134,654406,Main Problem,8,1081910,1
154188555,20048855,1538967,2022-04-21 10:36:30.268 -0400,2022-04-21 10:36:51.123 -0400,1.0,<p>There are barely any bears to the higher they went</p>,1,1,20853,The heaviest bear had a weight between 500 and 550 pounds.,2790843,3275373,1729134,654406,Main Problem,8,1081910,1
154189538,20048340,1538967,2022-04-21 10:43:35.334 -0400,2022-04-21 10:48:26.045 -0400,4.0,<p>Only 1 bear weighs between 500 and 550 pounds</p>,1,1,290692,"",2795232,3275373,1729134,654406,Main Problem,8,1081910,1
154189800,20048822,1538967,2022-04-21 10:46:21.068 -0400,2022-04-21 10:47:51.879 -0400,3.0,"<p>500-550</p>
<p>there is only one</p>",1,1,90809,"Be clear....
500-550 pounds",3139628,3275373,1729134,654406,Main Problem,8,1081910,1
154189927,20049043,1538967,2022-04-21 10:47:39.275 -0400,2022-04-21 10:48:26.364 -0400,4.0,<p>Only 1 bear and weighs between 500 and 550 pounds</p>,1,1,47082,"",2799533,3275373,1729134,654406,Main Problem,8,1081910,1
154190066,20049058,1538967,2022-04-21 10:48:27.355 -0400,2022-04-21 10:49:50.620 -0400,2.0,<p>It has the least amount of bears in it.</p>,1,1,83260,The heaviest bear had a weight between 500 and 550 pounds.,2792666,3275373,1729134,654406,Main Problem,8,1081910,1
154219296,20052646,1538967,2022-04-21 13:24:02.615 -0400,2022-04-21 13:26:18.430 -0400,2.0,<p>1 bear</p>,1,1,135807,The heaviest bear had a weight between 500 and 550 pounds.,2791421,3275373,1729134,654406,Main Problem,8,1081910,1
154219411,20052627,1538967,2022-04-21 13:24:34.446 -0400,2022-04-21 13:26:42.991 -0400,2.0,<p>its the lowest with only 1 bear</p>,1,1,128539,The heaviest bear had a weight between 500 and 550 pounds.,2791414,3275373,1729134,654406,Main Problem,8,1081910,1
154220343,20052623,1538967,2022-04-21 13:28:12.820 -0400,2022-04-21 13:29:12.834 -0400,3.0,<p>Between 500 550 &nbsp;</p>,1,1,60008,"Be clear....
The heaviest bear had a weight between 500 and 550 pounds.",2791420,3275373,1729134,654406,Main Problem,8,1081910,1
154220378,20052530,1538967,2022-04-21 13:28:19.125 -0400,2022-04-21 13:29:46.246 -0400,4.0,<p>The heaviest bear is between 500 and 550 pounds</p>,1,1,87118,"",2791419,3275373,1729134,654406,Main Problem,8,1081910,1
154220977,20052515,1538967,2022-04-21 13:30:22.557 -0400,2022-04-21 13:31:45.065 -0400,2.0,<p>The lowest amount of bears Is 1 bear</p>,1,1,82501,The heaviest bear had a weight between 500 and 550 pounds.,2791413,3275373,1729134,654406,Main Problem,8,1081910,1
154280800,20058625,1538967,2022-04-22 09:18:13.418 -0400,2022-04-22 09:18:56.626 -0400,4.0,<p>The heaviest bear weighs 500-550 pounds</p>,1,1,43202,"",2795237,3275373,1729134,654406,Main Problem,8,1081910,1
153818520,19999856,1471896,2022-04-14 14:49:05.188 -0400,2022-04-18 09:46:07.087 -0400,1.0,<p>11- +175</p>,1,1,327421893,continue the story,2859298,3258816,1726859,65365,Main Problem,8,1034860,1
156578424,20303517,1805632,2022-05-25 13:10:02.531 -0400,2022-05-25 13:11:14.286 -0400,0.0,<p>0.505</p>,1,1,71752,Set up the equation and show how you solve it,2825454,3302342,1748346,1072887,Main Problem,8,1269247,1
156578549,20303495,1805632,2022-05-25 13:12:40.707 -0400,2022-05-25 13:21:04.239 -0400,1.0,<p>p(40)=1500? because they earned 1500 dollars in profit.</p>,1,1,503522,Good start. now show how you solved without a graphing calculator,1103362,3302342,1748346,1072887,Main Problem,8,1269247,1
156578638,20303486,1805632,2022-05-25 13:14:32.266 -0400,2022-05-25 13:17:09.777 -0400,0.0,"<p><span class=""dcg-mq-digit dcg-mq-group-leading-2"">1</span><span class=""dcg-mq-digit dcg-mq-group-other"">1</span><span class=""dcg-mq-digit dcg-mq-group-start"">9</span><span class=""dcg-mq-digit dcg-mq-group-other"">9</span><span class=""dcg-mq-digit dcg-mq-group-other"">9</span><span class=""dcg-mq-digit dcg-mq-group-start dcg-hovered"">9</span><span class=""dcg-mq-digit dcg-mq-group-other"">0</span><span class=""dcg-mq-digit dcg-mq-group-other"">0 I plugged in 1500 for d</span></p>",1,1,157509,"1500 is not a d value",2825447,3302342,1748346,1072887,Main Problem,8,1269247,1
156579259,20303799,1805632,2022-05-25 13:23:45.541 -0400,2022-05-25 13:25:32.394 -0400,0.0,"<p>0.5 and 49.5</p>
<p>&nbsp;</p>",1,1,106848,How did you set up the equation and how did you solve it?,2825468,3302342,1748346,1072887,Main Problem,8,1269247,1
154255813,20012972,1471896,2022-04-21 16:49:02.000 -0400,2022-04-21 16:58:00.832 -0400,0.0,<p><em>i dont know how to do it&nbsp;</em></p>,1,1,538826,ask for help!,2861034,3258815,1726858,65365,Main Problem,8,1034860,1
156579669,20303572,1805632,2022-05-25 13:27:09.842 -0400,2022-05-25 13:33:29.763 -0400,3.0,"<p>1,500 = -4d^2 + 200d - 100</p>
<p>-4(10)^2 + 200*10 - 100</p>
<p>-400 + 2000 - 100</p>
<p>1500</p>
<p>^ at $10 per ticket, the comedy show would earn $1500 profit</p>",1,1,379919,How did you find these solutions without graphing?,2825464,3302342,1748346,1072887,Main Problem,8,1269247,1
156580018,20303483,1805632,2022-05-25 13:30:13.361 -0400,2022-05-25 13:43:43.900 -0400,3.0,you would have to make each ticket 10 dollars in order to generate $1500 profit each weekend. since -4(10)^2+200(10)-100=15000,1,1,810536,How did you find the solutions without graphing?,1500197,3302342,1748346,1072887,Main Problem,8,1269247,1
156580795,20303490,1805632,2022-05-25 13:39:02.508 -0400,2022-05-25 14:01:57.911 -0400,0.0,"<p>d ~ -1</p>
<p>&nbsp;</p>",1,1,1375365,"",2825451,3302342,1748346,1072887,Main Problem,8,1269247,1
156580799,20303499,1805632,2022-05-25 13:39:04.779 -0400,2022-05-25 13:45:19.703 -0400,0.0,"<p>If i were to solve for p, it would be a few simple steps. Write it, and since we are solving for p, split it and divide both sides by d. The answer then would be -4d^2+200d-100/d im pretty sure</p>",1,1,374911,Good effort. This is not how we solve such a quadratic equation. we learned different methods in this unit,1129638,3302342,1748346,1072887,Main Problem,8,1269247,1
156797592,20329068,1209017,2022-06-03 12:57:53.452 -0400,2022-06-03 13:02:28.020 -0400,,<p>2 and 4 of than are ok</p>,1,1,274564,"",1449884,3304980,1750032,3097639,Main Problem,8,826836,1
156584977,20303505,1805632,2022-05-25 14:15:27.723 -0400,2022-05-25 14:32:28.414 -0400,0.0,"<p>i didnt have time to put reasoning&nbsp;</p>
<p>&nbsp;</p>",1,1,1020689,"",2792516,3302342,1748346,1072887,Main Problem,8,1269247,1
143765800,18807413,1966859,2022-01-11 13:00:58.519 -0500,2022-01-11 13:04:16.224 -0500,,<p>f=50</p>,1,1,197704,"",3124223,3119928,1633832,2759923,Main Problem,8,1365254,1
143997052,18836179,1966859,2022-01-12 13:06:32.579 -0500,2022-01-12 13:08:15.051 -0500,0.0,<p>That more people are buying smartphones.</p>,1,1,102468,"",3127764,3119927,1633831,2759923,Main Problem,8,1365254,1
143999746,18836410,1966859,2022-01-12 13:13:30.403 -0500,2022-01-12 13:17:11.015 -0500,,<p>P=137&nbsp;</p>,1,1,220605,"",3127852,3119926,1633830,2759923,Main Problem,8,1365254,1
144081279,18845608,1966859,2022-01-12 19:56:19.104 -0500,2022-01-12 20:28:07.040 -0500,,"<p>The first equation lets us know that function P gives the number of people that are in millions, who own a smartphone, t years after the year 2000. We need to find what t is and the number of people.</p>
<p>From the second equation we know that P(17) is the output of function and 2,320 is maybe the number of people who own a smartphone?</p>",1,1,1907931,"",3128908,3119924,1633828,2759923,Main Problem,8,1365254,1
144096093,18818852,1966859,2022-01-13 01:21:43.377 -0500,2022-01-13 01:26:06.514 -0500,,"<p>At this equation it is telling us that 2,320,000,000 people own a smartphone in 2017</p>",1,1,263132,"",3125533,3119924,1633828,2759923,Main Problem,8,1365254,1
144243569,18864375,1966859,2022-01-13 15:21:47.153 -0500,2022-01-21 15:52:09.333 -0500,4.0,"<p>In 2017, 2.32 billion people has a smartphone&nbsp;</p>",1,1,693022173,"",3131448,3119927,1633831,2759923,Main Problem,8,1365254,1
144248318,18867323,1966859,2022-01-13 15:49:36.273 -0500,2022-01-13 15:50:53.204 -0500,,"<p>p times 17 is 2,320</p>",1,1,76925,"",3124334,3119928,1633832,2759923,Main Problem,8,1365254,1
144268144,18869228,1966859,2022-01-13 17:56:19.446 -0500,2022-01-13 18:36:49.900 -0500,0.0,<p>im not sure about&nbsp;</p>,1,1,2430446,"",3124483,3119927,1633831,2759923,Main Problem,8,1365254,1
144275413,18847068,1966859,2022-01-13 19:22:12.746 -0500,2022-01-13 19:29:58.115 -0500,4.0,"<p>Input: P(17) = 2017</p>
<p>Output: 2,320 = 2,320 million = 2.32 billion&nbsp;</p>
<p>In 2017, 2.32 billion people had smartphones.&nbsp;</p>",1,1,465362,"",3127970,3119927,1633831,2759923,Main Problem,8,1365254,1
144349144,18878868,1966859,2022-01-14 11:43:15.949 -0500,2022-01-14 12:03:40.526 -0500,,"<p>in 2017,2.32 billion people have smarte hone</p>",1,1,1224573,"",3133291,3119926,1633830,2759923,Main Problem,8,1365254,1
144369654,18871013,1966859,2022-01-13 22:44:36.734 -0500,2022-01-13 22:48:06.556 -0500,,"<p>In the year 2017, approximately 2,320 million own a smartphone</p>",1,1,209817,"",3128880,3119925,1633829,2759923,Main Problem,8,1365254,1
153832897,19999464,1471896,2022-04-14 11:12:34.281 -0400,2022-04-14 11:33:41.037 -0400,4.0,"<p><math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>5</mn><mo>(</mo><mi>n</mi><mo>+</mo><mn>11</mn><mo>)</mo><mo>&#8201;</mo><mo>&#8804;</mo><mn>175</mn></math></p>
<p><math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>5</mn><mi>n</mi><mo>+</mo><mn>55</mn><mo>&#8804;</mo><mn>175</mn></math></p>
<p><math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>5</mn><mi>n</mi><mo>&#8804;</mo><mn>120</mn></math></p>
<p><math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>n</mi><mo>&#8804;</mo><mn>24</mn></math></p>
<p>&nbsp;</p>
<p>&nbsp;</p>",1,1,1266732,Great explanation.,2924020,3258814,1726857,65365,Main Problem,8,1034860,1
153841594,20000564,1471896,2022-04-14 11:59:18.684 -0400,2022-04-18 09:49:34.743 -0400,3.0,"<p><math xmlns=""http://www.w3.org/1998/Math/MathML""><mo>(</mo><mi>x</mi><mn>5</mn><mo>)</mo><mo>&#160;</mo><mn>11</mn><mo>&#160;</mo><mo>&#8804;</mo><mo>&#160;</mo><mn>175</mn></math></p>",1,1,337816048,very close with your thinking,2859261,3258816,1726859,65365,Main Problem,8,1034860,1
153844318,20000586,1471896,2022-04-14 22:12:48.067 -0400,2022-04-14 22:16:57.548 -0400,3.0,<p>5(x+11)=175&nbsp; 5*11=55. 175-55=x</p>,1,1,249477,What would the inequality sign look like?,2859340,3258816,1726859,65365,Main Problem,8,1034860,1
153857329,20009169,1471896,2022-04-15 09:37:37.590 -0400,2022-04-15 09:43:29.311 -0400,0.0,<p>11 &gt; 175</p>,1,1,351701,This isn't complete.,2861137,3258815,1726858,65365,Main Problem,8,1034860,1
153881687,20003456,1471896,2022-04-16 19:39:38.378 -0400,2022-04-16 19:51:46.861 -0400,0.0,<p>11&lt;x</p>,1,1,728480,Can you explain how you know?,2861019,3258815,1726858,65365,Main Problem,8,1034860,1
153891255,19999618,1471896,2022-04-18 08:43:08.320 -0400,2022-04-18 08:44:19.084 -0400,1.0,<p>5 x 11 &le; 175</p>,1,1,70752,This is close.,2962388,3258814,1726857,65365,Main Problem,8,1034860,1
153891445,20009321,1471896,2022-04-18 08:47:51.264 -0400,2022-04-18 08:48:31.236 -0400,0.0,<p>&lt;11</p>,1,1,39967,What math did you do to help you solve this problem?,2928172,3258814,1726857,65365,Main Problem,8,1034860,1
